CG_ID	MMP1	MMP2	MMH11	MMH12	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj
CG6769	180	245	186	239	-0.444784842672896	-0.361707996872717	81.3220150891529	FBgn0030878	CG6769	0.333	Eukaryota	non_HKs	0	non_TS_non_HK	0.00834279700863849	0.100913272930307
CG6773	160	120	148	132	0.415037499278844	0.165059246270496	39.7697187741585	FBgn0024509	Sec13	0.473	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0612257131182235	0.71808332211985
CG6776	60	62	63	59	-0.0473057147783566	0.0946368741380753	40.0021510388969	FBgn0035904	GstO3	0.445	Diptera	non_HKs	0	non_TS_non_HK	0.984613515515189	0.974494344677877
CG6778	363	372	377	358	-0.0353330731122807	0.0746049360044079	40.426869721545	FBgn0027088	Aats-gly	0.227	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.882682472094822	0.825922968674945
CG6779	4400	7590	6102	5888	-0.786596361890807	0.0515045085216433	5.78959050172953	FBgn0002622	RpS3	0.213	Cellular_Organisms	HK	52.6748062	non_TS_HK	6.50122730517574e-186	0.260924016949689
CG6791	55	97	66	86	-0.818553128662468	-0.381870635343644	46.651905902263	FBgn0037918	CG6791	0.238	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00397989442277556	0.440352132482731
CG6801	48	35	40	43	0.45567948377619	-0.104336659814736	15.7050078331688	FBgn0011335	l(3)j2D3	0.391	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.346135482202236	0.989342769347037
CG6803	83	158	116	125	-0.928741316830178	-0.107803289534515	11.6074613652864	FBgn0038294	Mf	0.629	Diptera	non_HKs	0	TS	1.31451837461848e-05	0.89139595350831
CG6814	26	30	20	36	-0.206450877467426	-0.84799690655495	56.9300076059365	FBgn0020407	asun	0.424	Bilateria	non_HKs	0	non_TS_non_HK	0.820473458605107	0.242844162189306
CG6815	190	182	177	195	0.0620609681322517	-0.139724763666613	40.913753902693	FBgn0040237	bor	0.486	Eukaryota	non_HKs	0	non_TS_non_HK	0.840683814124902	0.726148181019332
CG6817	284	308	286	306	-0.117039421190219	-0.0975165059142623	83.3193678869727	FBgn0024236	foi	0.347	Bilateria	non_HKs	0	non_TS_non_HK	0.526623529464702	0.767751881775779
CG6822	252	282	270	264	-0.162271428898877	0.0324214776923774	14.2753959836766	FBgn0035909	ergic53	0.265	Eukaryota	non_HKs	0	non_TS_non_HK	0.376371083927123	0.98988649920947
CG6827	196	181	213	164	0.114863957032003	0.377157615607755	58.9814471930382	FBgn0013997	Nrx-IV	0.249	Bilateria	non_HKs	0	non_TS_non_HK	0.649965341979171	0.112747628206428
CG6831	103	415	241	277	-2.01046699905107	-0.200852829819227	9.99035696253797	FBgn0260442	rhea	0.287	Eukaryota	HK	10.32969827	non_TS_HK	1.95070372895368e-43	0.440374985724282
CG6833	35	24	33	26	0.54432051622381	0.343954401217361	63.1896816242613	FBgn0036405	CG6833	0.414	Eukaryota	non_HKs	0	non_TS_non_HK	0.353997188046313	0.767751881775779
CG6841	61	69	58	72	-0.177787119215283	-0.31194400631474	69.9267835863994	FBgn0036828	CG6841	0.353	Eukaryota	non_HKs	0	non_TS_non_HK	0.707547849021839	0.615028087975932
CG6843	42	26	29	39	0.691877704637668	-0.427421223734676	27.6340372983711	FBgn0036827	CG6843	0.267	Eukaryota	non_HKs	0	non_TS_non_HK	0.16257481929333	0.640057717993774
CG6846	713	1020	816	917	-0.51659517041497	-0.168352581623559	32.5888802809219	FBgn0036825	RpL26	0.232	Cellular_Organisms	HK	13.44151551	non_TS_HK	2.90506610663012e-12	0.129497532374157
CG6850	344	388	349	383	-0.17364808748503	-0.134117355715305	77.2351470481166	FBgn0014075	Ugt	0.26	Eukaryota	non_HKs	0	non_TS_non_HK	0.238755280803077	0.582428526323366
CG6851	83	98	91	90	-0.239670412768283	0.0159415438690215	5.87049838772014	FBgn0027786	Mtch	0.303	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.482366041894682	1
CG6852	27	21	21	27	0.362570079384708	-0.362570079384708	33.3333333333333	FBgn0036820	CG6852	0.473	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.649965341979171	0.801509912843961
CG6859	206	191	205	192	0.10907169914747	0.0945175987842898	86.6563916424351	FBgn0036484	Pex3	0.425	Eukaryota	non_HKs	0	non_TS_non_HK	0.658138529737158	0.854138513066792
CG6860	70	78	77	71	-0.156119201917282	0.117039421190219	29.9948764225272	FBgn0032633	Lrch	0.329	Bilateria	non_HKs	0	non_TS_non_HK	0.727961285389571	0.92997894742757
CG6863	25	41	33	33	-0.713695814843359	0	0	FBgn0004885	tok	0.599	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.154774915662935	1
CG6866	23	62	44	41	-1.43063435432986	0.101879614019214	6.23348103653141	FBgn0032515	loqs	0.585	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.000186903399037148	0.98988649920947
CG6871	385	336	377	344	0.196397212803503	0.132155958566566	67.290139549378	FBgn0000261	Cat	0.335	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.173159315299613	0.593072208500235
CG6876	45	64	52	57	-0.508146903670325	-0.13245029602365	26.0653553267699	FBgn0036487	Prp31	0.313	Eukaryota	non_HKs	0	non_TS_non_HK	0.1925953060407	0.940472539687113
CG6877	73	73	68	78	0	-0.197939377611909	50	FBgn0036813	Atg3	0.301	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.789705765889389
CG6878	36	53	40	49	-0.557995453120887	-0.292781749227846	52.4702750874237	FBgn0036488	CG6878	0.443	Eukaryota	non_HKs	0	non_TS_non_HK	0.200917589402603	0.739786499833704
CG6889	20	51	40	31	-1.35049724708413	0.367731784500487	17.6288922430786	FBgn0040071	tara	0.348	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.0016398184057982	0.700752404712679
CG6896	98	154	122	130	-0.652076696579693	-0.0916304754655682	14.0521009179124	FBgn0036801	MYPT-75D	0.464	Bilateria	non_HKs	0	non_TS_non_HK	0.00258692875476485	0.917874589070002
CG6899	153	254	225	182	-0.731296844079514	0.305986551018341	22.7792300351126	FBgn0004368	Ptp4E	0.379	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	5.51001375707955e-06	0.21922008656195
CG6903	70	89	69	90	-0.346450414021431	-0.383328639551506	91.2237927091185	FBgn0029737	CG6903	0.461	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.298399760042271	0.416704896176226
CG6904	449	457	488	418	-0.0254787203169227	0.223378205482004	47.3023268887459	FBgn0266064	GlyS	0.464	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.910720492775807	0.160334733114375
CG6906	240	344	192	392	-0.519374159093579	-1.02974734339405	66.8614777140544	FBgn0027843	CAH2	0.603	Eukaryota	non_HKs	0	non_TS_non_HK	0.000134875790511033	1.2929638749361e-14
CG6907	144	148	149	143	-0.0395283641866373	0.059297183683772	37.5007331968924	FBgn0031711	CG6907	0.473	Eukaryota	non_HKs	0	non_TS_non_HK	0.947837414209682	0.972159762357186
CG6910	430	210	372	268	1.03394733192334	0.473069620650259	45.7537445132974	FBgn0036262	CG6910	0.632	Eukaryota	non_HKs	0	TS	5.36831616850853e-17	0.00124088521673347
CG6917	56	60	63	53	-0.0995356735509144	0.249359468936717	41.6811611937319	FBgn0000592	Est-6	0.807	Bilateria	non_HKs	0	TS	0.889401165364137	0.747837831930546
CG6920	22	26	24	24	-0.241008099503795	0	0	FBgn0002906	Blm	0.508	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.80157891658889	1
CG6923	32	75	39	68	-1.22881869049588	-0.802060622388091	65.270867752217	FBgn0037944	CG6923	0.68	Eukaryota	non_HKs	0	TS	0.000256824450568212	0.0654619954545616
CG6939	34	46	24	56	-0.436099114806674	-1.22239242133645	60.855334628925	FBgn0025802	Sbf	0.357	Eukaryota	non_HKs	0	non_TS_non_HK	0.387410798999457	0.00838919091217719
CG6944	124	127	126	125	-0.0344883763852906	0.0114956388378294	19.9994920387653	FBgn0002525	Lam	0.309	Diptera	non_HKs	0	non_TS_non_HK	0.968691016808268	1
CG6946	190	273	137	326	-0.522901532588905	-1.25069607127055	63.2146579306115	FBgn0259139	glo	0.287	Eukaryota	non_HKs	0	non_TS_non_HK	0.000778953201180525	1.37502619189188e-16
CG6949	75	127	110	92	-0.759865996276285	0.257797757467647	20.2121157872307	FBgn0263863	mRpL45	0.277	Eukaryota	non_HKs	0	non_TS_non_HK	0.001672418468902	0.590797795639051
CG6950	88	99	74	113	-0.169925001442312	-0.610725596786238	58.0799224362677	FBgn0037955	CG6950	0.445	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.646216903843429	0.0571800530527987
CG6958	36	46	43	39	-0.3536369546147	0.14086253583985	22.1704366975467	FBgn0039004	Nup133	0.41	Bilateria	non_HKs	0	non_TS_non_HK	0.50518257185011	0.958643663685451
CG6962	31	22	21	32	0.494764691749578	-0.60768257722124	35.5342945785295	FBgn0037958	CG6962	0.43	Bilateria	non_HKs	0	non_TS_non_HK	0.452311729883248	0.516382884556878
CG6965	40	32	37	35	0.321928094887362	0.0801703486839834	24.9031848904128	FBgn0037960	mthl5	0.545	Diptera	non_HKs	0	non_TS_non_HK	0.595462102653407	1
CG6966	278	307	285	300	-0.143153772646672	-0.0740005814437769	51.6930710770879	FBgn0038286	CG6966	0.424	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.423503970112459	0.865900106185489
CG6975	24	50	31	43	-1.05889368905357	-0.472068444315223	44.5812879229788	FBgn0005198	gig	0.282	Eukaryota	non_HKs	0	non_TS_non_HK	0.0140484518718545	0.564084873546748
CG6977	111	157	117	151	-0.500204882541521	-0.368040019741674	73.5778543127524	FBgn0037963	Cad87A	0.4	Diptera	non_HKs	0	non_TS_non_HK	0.0223793816888991	0.24156757802466
CG6983	136	137	136	137	-0.0105692417101873	-0.0105692417101873	100	FBgn0035896	CG6983	0.378	Bilateria	non_HKs	0	non_TS_non_HK	1	1
CG6987	46	28	37	37	0.716207033999409	0	0	FBgn0283477	SF2	0.209	Eukaryota	HK	20.3097628	non_TS_HK	0.123548832739739	1
CG6995	120	212	165	167	-0.821029858954681	-0.0173820782282364	2.11710670917218	FBgn0039229	Saf-B	0.252	Bilateria	non_HKs	0	non_TS_non_HK	4.45103962576116e-06	1
CG7005	53	75	63	65	-0.500898235932682	-0.045087889528538	9.001407131048	FBgn0013953	Esp	0.688	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS	0.153033095537627	1
CG7006	39	39	42	36	0	0.222392421336448	50	FBgn0039233	CG7006	0.318	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.870498460696485
CG7007	176	329	258	247	-0.902512155097944	0.0628600238385766	6.11340742576663	FBgn0028662	VhaPPA1-1	0.309	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	1.36287106084573e-10	0.917836780734875
CG7008	737	663	712	688	0.152655748982482	0.0494686762642999	32.4053804681648	FBgn0035121	Tudor-SN	0.235	Eukaryota	HK	13.2942065	non_TS_HK	0.130264745293897	0.847970984021771
CG7009	27	31	37	21	-0.199308808223407	0.817135942850189	44.5650385367853	FBgn0038861	CG7009	0.347	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.823824802383602	0.252331790722826
CG7010	687	823	739	771	-0.260582331603526	-0.0611564957688833	23.4691643875274	FBgn0028325	l(1)G0334	0.391	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	8.795386609	non_TS_HK	0.00259545089848723	0.761118716996155
CG7012	178	158	162	174	0.171952682789295	-0.103093492964104	27.2633371985953	FBgn0039234	nct	0.251	Eukaryota	non_HKs	0	non_TS_non_HK	0.48481622760261	0.855325624480577
CG7013	50	40	44	46	0.321928094887362	-0.0641303374197156	14.2452103944384	FBgn0027095	Manf	0.337	Bilateria	non_HKs	0	non_TS_non_HK	0.524266613896152	1
CG7021	49	40	47	42	0.292781749227846	0.162271428898877	55.4240246623418	FBgn0013949	Elal	0.752	Pan-drosophilid	non_HKs	0	TS	0.581323356082343	0.925215153812264
CG7023	187	173	208	152	0.112266232250912	0.452512204697507	57.0807363132695	FBgn0039025	Usp12-46	0.429	Eukaryota	non_HKs	0	non_TS_non_HK	0.666820398931227	0.0446291554567167
CG7029	260	518	355	423	-0.994440474658099	-0.252838638727905	25.4252160054964	FBgn0039026	CG7029	0.288	Pan-drosophilid	non_HKs	0	non_TS_non_HK	3.94856089608788e-19	0.129497532374157
CG7033	333	397	370	360	-0.253616830071696	0.0395283641866373	11.8820276463829	FBgn0030086	CG7033	0.271	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0613168743654756	0.95844502173756
CG7034	83	71	77	77	0.225292311842243	0	0	FBgn0266674	Sec15	0.422	Eukaryota	non_HKs	0	non_TS_non_HK	0.560996299337166	1
CG7035	199	151	181	169	0.39821988121857	0.0989664508010209	24.852212425502	FBgn0022942	Cbp80	0.309	Eukaryota	non_HKs	0	non_TS_non_HK	0.0402101985140101	0.861101979976187
CG7038	87	72	86	73	0.273018494406416	0.236440195822081	86.6022634606267	FBgn0029718	mRpL30	0.318	Bilateria	non_HKs	0	non_TS_non_HK	0.446631837630089	0.69991740156851
CG7041	67	64	77	54	0.0660891904577724	0.511899038531433	53.4503799318417	FBgn0030082	HP1b	0.351	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.947837414209682	0.268040871157068
CG7049	64	53	51	66	0.272079545436801	-0.371968777386958	36.6104839485294	FBgn0035102	CG7049	0.34	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.538425488180975	0.554135194463676
CG7053	60	115	73	102	-0.938599455335857	-0.482600783091478	51.4171173175026	FBgn0030960	Atg101	0.337	Eukaryota	non_HKs	0	non_TS_non_HK	0.000255787301209276	0.21002671418984
CG7054	140	90	122	108	0.637429920615292	0.175849835399418	27.5873205370835	FBgn0038972	CG7054	0.442	Diptera	non_HKs	0	non_TS_non_HK	0.00554417134440551	0.737069056631712
CG7055	124	191	145	170	-0.623232517648873	-0.229481846122767	36.821224763509	FBgn0030093	Bap111	0.522	Bilateria	non_HKs	0	non_TS_non_HK	0.00107985596382058	0.52872754942657
CG7057	234	197	217	214	0.248312900127028	0.0200842460433323	8.08828137122875	FBgn0263351	AP-2mu	0.223	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.189901717521436	1
CG7061	32	49	53	28	-0.614709844115208	0.920565532505595	37.4847380823647	FBgn0027505	Rab3-GAP	0.617	Eukaryota	non_HKs	0	TS	0.175339294205053	0.0705894662321734
CG7062	81	54	67	68	0.584962500721156	-0.0213736507925669	3.4050210326551	FBgn0015793	Rab19	0.471	Bilateria	non_HKs	0	non_TS_non_HK	0.0737737997708589	1
CG7065	84	138	94	128	-0.716207033999409	-0.445411148322363	62.1902783941006	FBgn0030091	CG7065	0.268	Diptera	non_HKs	0	non_TS_non_HK	0.0018787320376304	0.179701793132319
CG7068	27	38	32	33	-0.493040011280117	-0.0443941193584534	9.00416159799883	FBgn0041181	Tep3	0.621	Bilateria	non_HKs	0	TS	0.38273050644954	1
CG7070	1093	1785	1450	1428	-0.707630673244557	0.022056920873197	2.93409801246937	FBgn0267385	PyK	0.292	Cellular_Organisms	non_HKs	0	non_TS_non_HK	1.70093412902852e-36	0.937388070641963
CG7073	183	217	179	221	-0.245851394160437	-0.304086782127175	83.9271806216982	FBgn0038947	Sar1	0.255	Eukaryota	non_HKs	0	non_TS_non_HK	0.216650006007053	0.22974309630681
CG7074	89	103	105	87	-0.210767096216821	0.271302021817394	36.0117354469979	FBgn0031399	mio	0.526	Eukaryota	non_HKs	0	non_TS_non_HK	0.530682550066383	0.579610579606156
CG7081	105	69	92	82	0.605721060887954	0.166009951438929	27.4069967446019	FBgn0035876	Pex2	0.303	Eukaryota	non_HKs	0	non_TS_non_HK	0.0283447081820328	0.819620257193691
CG7082	81	79	65	95	0.0360692547075217	-0.547487795302493	48.4054896294781	FBgn0031401	papi	0.432	Bilateria	non_HKs	0	non_TS_non_HK	0.988914214369852	0.158749209632366
CG7083	94	93	95	92	0.015430040569606	0.0462936522739349	59.9990848392141	FBgn0035877	CG7083	0.376	Eukaryota	non_HKs	0	non_TS_non_HK	1	1
CG7084	48	87	74	61	-0.857980995127572	0.278716028066064	19.6914976739836	FBgn0038938	CG7084	0.795	Eukaryota	non_HKs	0	TS	0.00478003080862265	0.66798553488856
CG7085	184	208	187	205	-0.176877762084079	-0.132585639617809	74.9589083758219	FBgn0267378	sau	0.336	Eukaryota	HK	25.23971905	non_TS_HK	0.421088092737335	0.737069056631712
CG7088	22	39	31	30	-0.825970600224951	0.0473057147783568	5.13867458281543	FBgn0001090	bnb	0.754	Pan-drosophilid	non_HKs	0	TS	0.106678860407845	1
CG7097	235	258	267	226	-0.134710308858254	0.240516969272366	39.0611800738359	FBgn0263395	hppy	0.36	Bilateria	non_HKs	0	non_TS_non_HK	0.506098971449132	0.319026696416225
CG7098	87	90	77	100	-0.0489096004809464	-0.377069649079823	53.4676361929975	FBgn0030891	Ada3	0.308	Bilateria	non_HKs	0	non_TS_non_HK	0.95957790412716	0.385679723308405
CG7099	56	65	62	59	-0.21501289097085	0.0715532610250341	19.9802798796765	FBgn0032517	CG7099	0.395	Bilateria	non_HKs	0	non_TS_non_HK	0.64757239512048	1
CG7103	114	96	119	91	0.247927513443585	0.387023123109247	73.5619355478887	FBgn0030964	Pvf1	0.551	Bilateria	non_HKs	0	non_TS_non_HK	0.415718421847702	0.291743211310043
CG7110	31	36	38	29	-0.215728691055437	0.389946518316013	39.1661318221474	FBgn0032521	CG7110	0.455	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.773124343428865	0.687690924438996
CG7111	2978	4724	4121	3581	-0.665665210815057	0.202631944959975	18.9211353787009	FBgn0020618	Rack1	0.219	Cellular_Organisms	non_HKs	0	non_TS_non_HK	1.96536076831043e-86	5.53319728817407e-08
CG7112	194	206	189	211	-0.0865876849960907	-0.158856764486112	68.7317185102484	FBgn0035879	GAPcenA	0.28	Bilateria	non_HKs	0	non_TS_non_HK	0.73935892242862	0.659866606462627
CG7113	55	53	56	52	0.0534392589614604	0.106915203916512	66.6590423902547	FBgn0021765	scu	0.302	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.982634093843506	0.972681312499237
CG7115	335	211	368	178	0.66691809663795	1.04782852509062	73.3393964301172	FBgn0027515	CG7115	0.375	Eukaryota	non_HKs	0	non_TS_non_HK	1.19267506369673e-06	4.03743456324811e-14
CG7123	67	189	123	133	-1.4961532337633	-0.11276793016195	7.53719121926452	FBgn0261800	LanB1	0.363	Eukaryota	HK	1.638072079	non_TS_HK	2.18794252583749e-13	0.872889429154875
CG7125	43	64	44	63	-0.573735245297902	-0.517848304862619	90.2591062875587	FBgn0038603	PKD	0.575	Bilateria	non_HKs	0	non_TS_non_HK	0.133319806066545	0.344706872443979
CG7128	28	25	29	24	0.16349873228288	0.273018494406416	71.3702459155321	FBgn0022724	Taf8	0.524	Eukaryota	non_HKs	0	non_TS_non_HK	0.891028711841695	0.876697187160198
CG7129	194	180	180	194	0.108059745857453	-0.108059745857453	33.3333333333333	FBgn0010877	l(3)05822	0.285	Diptera	non_HKs	0	non_TS_non_HK	0.675942829684862	0.823542792212468
CG7134	96	106	93	109	-0.142957953842043	-0.229025513668895	72.6850359254204	FBgn0031952	cdc14	0.538	Eukaryota	non_HKs	0	non_TS_non_HK	0.696920462293257	0.656727435459815
CG7138	72	80	77	75	-0.15200309344505	0.0379678501990204	16.6570374260894	FBgn0031951	r2d2	0.489	Diptera	non_HKs	0	non_TS_non_HK	0.731317344146222	1
CG7146	32	24	25	31	0.415037499278844	-0.310340120612151	29.9637737653687	FBgn0038593	Vps39	0.249	Eukaryota	non_HKs	0	non_TS_non_HK	0.532330248786307	0.823542792212468
CG7147	59	97	86	70	-0.717269792825287	0.296981737757132	22.6490392615806	FBgn0259984	kuz	0.364	Bilateria	non_HKs	0	non_TS_non_HK	0.0123750468946379	0.588275575962294
CG7154	108	73	105	76	0.565062943283451	0.466318004222537	82.5249664246022	FBgn0031947	CG7154	0.316	Bilateria	non_HKs	0	non_TS_non_HK	0.0383541112533684	0.218950704085201
CG7156	34	23	27	30	0.563900885193326	-0.15200309344505	17.5137521440128	FBgn0038588	CG7156	0.442	Bilateria	non_HKs	0	non_TS_non_HK	0.342424921565012	0.97694271675858
CG7162	132	178	146	164	-0.431339311607944	-0.167727445738066	38.8852676360086	FBgn0037109	MED1	0.371	Bilateria	non_HKs	0	non_TS_non_HK	0.0363874796420472	0.69389655501258
CG7168	41	62	48	55	-0.596644305768792	-0.196397212803504	32.9169675977114	FBgn0038586	CG7168	0.365	Eukaryota	non_HKs	0	non_TS_non_HK	0.124816331105449	0.859927663426422
CG7175	60	59	63	56	0.0242475462466772	0.169925001442312	53.8414698201309	FBgn0038584	mTerf5	0.456	Diptera	non_HKs	0	non_TS_non_HK	1	0.876697187160198
CG7176	1299	1774	1390	1683	-0.449604578853183	-0.275950293719079	61.3762196156792	FBgn0001248	Idh	0.314	Cellular_Organisms	HK	4.210240272	non_TS_HK	2.41149013236169e-16	7.19115522905429e-06
CG7182	201	193	175	219	0.0585946539108481	-0.323575947768845	45.8487466954934	FBgn0035878	CG7182	0.462	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.846762133517704	0.194438397148513
CG7183	43	57	57	43	-0.406625259462644	0.406625259462644	33.3333333333333	FBgn0038583	CG7183	0.551	Bilateria	non_HKs	0	non_TS_non_HK	0.354630213773844	0.550982218639423
CG7184	109	125	111	123	-0.197599959885161	-0.148098638989134	74.9487191572329	FBgn0029152	Mkrn1	0.33	Diptera	non_HKs	0	non_TS_non_HK	0.509616211305273	0.802263676570033
CG7185	223	313	256	280	-0.489118947012314	-0.129283016944966	26.4318153558897	FBgn0035872	CG7185	0.287	Bilateria	non_HKs	0	non_TS_non_HK	0.000690636098980698	0.680932056623326
CG7187	109	151	127	133	-0.470220414548152	-0.0665977487290237	14.1630917477327	FBgn0011481	Ssdp	0.276	Bilateria	non_HKs	0	non_TS_non_HK	0.0372250688126276	0.966445696744965
CG7192	77	44	72	49	0.807354922057604	0.555215157327104	68.7696503926795	FBgn0030894	CG7192	0.429	Bilateria	non_HKs	0	non_TS_non_HK	0.0143602384425514	0.244022398341286
CG7199	97	89	96	90	0.12417941122073	0.0931094043914815	74.9797438046946	FBgn0015239	Hr78	0.369	Bilateria	non_HKs	0	non_TS_non_HK	0.761599291829691	0.945588659014066
CG7206	79	91	97	73	-0.204013892021593	0.41008828330711	40.0402366424438	FBgn0030892	CG7206	0.401	Eukaryota	non_HKs	0	non_TS_non_HK	0.584317414306956	0.334918615176899
CG7207	115	86	113	88	0.419225296242277	0.360747343777891	86.0509485022604	FBgn0027569	cert	0.415	Bilateria	non_HKs	0	non_TS_non_HK	0.124649509333361	0.365676830880502
CG7210	103	161	135	129	-0.644416350931399	0.0655883416275769	8.4565408321861	FBgn0001301	kel	0.348	Eukaryota	non_HKs	0	non_TS_non_HK	0.00222948336259505	0.967157209923127
CG7212	247	304	287	264	-0.299560281858908	0.120512807317234	22.292998781316	FBgn0261532	cdm	0.211	Eukaryota	non_HKs	0	non_TS_non_HK	0.0544062109204134	0.706347147872571
CG7218	138	133	131	140	0.0532420212769795	-0.0958600154075162	39.132598126468	FBgn0038569	CG7218	0.504	Eukaryota	non_HKs	0	non_TS_non_HK	0.905276274474756	0.901041595657232
CG7220	123	123	121	125	0	-0.0469210473874926	50	FBgn0033544	CG7220	0.437	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.998567085289179
CG7221	59	35	61	33	0.753360032416875	0.886343218204433	86.9538172202	FBgn0031972	Wwox	0.358	Eukaryota	non_HKs	0	non_TS_non_HK	0.0550825643387749	0.0557478049559545
CG7224	172	122	169	125	0.495527417139212	0.435095151620097	87.8044557316318	FBgn0031971	Sirup	0.378	Diptera	non_HKs	0	non_TS_non_HK	0.016772286115647	0.103862947099419
CG7228	267	309	277	299	-0.210767096216821	-0.110259508148917	52.3134351272222	FBgn0031969	pes	0.385	Bilateria	non_HKs	0	non_TS_non_HK	0.197990250582423	0.728319550944632
CG7231	63	44	71	36	0.517848304862619	0.97982211806237	67.9584466024018	FBgn0031968	CG7231	0.624	Bilateria	non_HKs	0	TS	0.187535934946259	0.014915022227849
CG7246	43	50	50	43	-0.217591435072627	0.217591435072627	33.3333333333333	FBgn0030081	CG7246	0.42	Eukaryota	non_HKs	0	non_TS_non_HK	0.703248209144507	0.845575818579377
CG7254	758	1284	998	1044	-0.760375448951211	-0.065009991232624	8.5497225511808	FBgn0004507	GlyP	0.442	Cellular_Organisms	non_HKs	0	non_TS_non_HK	7.13583034881246e-30	0.679246412753282
CG7255	78	60	81	57	0.37851162325373	0.506959988719883	79.7849108183828	FBgn0036493	CG7255	0.66	Bilateria	non_HKs	0	TS	0.290493308925576	0.256006392704819
CG7261	109	78	106	81	0.482782105914678	0.388070451678575	80.3821117071721	FBgn0027509	TBCD	0.332	Eukaryota	non_HKs	0	non_TS_non_HK	0.0814184927449324	0.337325444105771
CG7262	58	62	60	60	-0.0962153152593032	0	0	FBgn0038274	Nup93-2	0.435	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.891112883747977	1
CG7263	188	137	179	146	0.456556768717111	0.293991218384239	64.3931354276779	FBgn0031392	AIF	0.517	Eukaryota	non_HKs	0	non_TS_non_HK	0.0210859400084258	0.331058655846833
CG7265	37	34	43	28	0.12199052437861	0.618909832644494	55.4663621833304	FBgn0038272	CG7265	0.31	Eukaryota	non_HKs	0	non_TS_non_HK	0.907901214746125	0.381221626450198
CG7266	43	34	45	32	0.338801913451758	0.491853096329675	76.2676124484747	FBgn0000565	Eip71CD	0.476	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.545543455150279	0.521287338205367
CG7269	254	234	259	229	0.118319967188761	0.17760449958961	74.9737115717385	FBgn0014189	Hel25E	0.302	Eukaryota	non_HKs	0	non_TS_non_HK	0.575427784911733	0.544511815584121
CG7272	21	26	25	22	-0.308122295362332	0.184424571137428	27.2425926537047	FBgn0036501	CG7272	0.445	Bilateria	non_HKs	0	non_TS_non_HK	0.724651867520916	0.972159762357186
CG7275	74	89	80	83	-0.266280065337448	-0.0531113364595624	19.9456675032193	FBgn0036500	CG7275	0.276	Eukaryota	non_HKs	0	non_TS_non_HK	0.453541402126004	1
CG7277	191	196	183	204	-0.0372810160794595	-0.156725503687453	56.7496500804782	FBgn0031713	CG7277	0.442	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.930285158128752	0.673791252989125
